session_date,observer_id,session_id,location_id,participant_id,Gender,session_start,session_end,observer_session_task id,What,start_time,end_time,elapsed_time,total_time,total_time(fixed_sec),Who,How,How_(subcategories),Where,ended_by,multi_with,num_of_multitask_fragments,num_of_tasks_in_multi_1,multi_task_id_1,multi_start_1,multi_end_1,num_of_tasks_in_multi_2,multi_task_id_2,multi_start_2,multi_end_2,num_of_tasks_in_multi_3,multi_task_id_3,multi_start_3,multi_end_3,num_of_tasks_in_multi_4,multi_task_id_4,multi_start_4,multi_end_4,total_overlapping_time,is_interrupting_task?,interrupted_by,num_of_interrupts,int_task_id_1,int_start_1,int_end_1,active_1,active_2,inactive_1,is_session_complete?
15-Jul-22,10040,10737,Season 15 Episode 14,Archie Morris ,M,14:16:03,15:08:22,10040_10737_77,Direct Care,14:51:41,14:51:56,0:00:15,0:00:15,15,Doctor(s),Talking,0,Hospital,10040_10737_78,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:15,,,TRUE
15-Jul-22,10040,10737,Season 15 Episode 14,Archie Morris ,M,14:16:03,15:08:22,10040_10737_78,Nothing Happening,14:51:56,14:52:12,0:00:16,0:00:16,16,0,0,0,Nothing Happening,10040_10737_79,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:16,,,TRUE
15-Jul-22,10040,10737,Season 15 Episode 14,Archie Morris ,M,14:16:03,15:08:22,10040_10737_79,Off-Screen,14:52:12,15:00:49,0:08:37,0:08:37,517,0,0,0,Off-Screen,10040_10737_80,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:08:37,,,TRUE
15-Jul-22,10040,10737,Season 15 Episode 14,Archie Morris ,M,14:16:03,15:08:22,10040_10737_80,Social,15:00:49,15:01:31,0:00:42,0:00:42,42,Doctor(s),Talking,0,Hospital,10040_10737_81,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:42,,,TRUE
15-Jul-22,10040,10737,Season 15 Episode 14,Archie Morris ,M,14:16:03,15:08:22,10040_10737_81,Nothing Happening,15:01:31,15:02:10,0:00:39,0:00:39,39,0,0,0,Nothing Happening,10040_10737_82,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:39,,,TRUE
15-Jul-22,10040,10737,Season 15 Episode 14,Archie Morris ,M,14:16:03,15:08:22,10040_10737_82,Off-Screen,15:02:10,15:04:14,0:02:04,0:02:04,124,0,0,0,Off-Screen,10040_10737_83,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:02:04,,,TRUE
15-Jul-22,10040,10737,Season 15 Episode 14,Archie Morris ,M,14:16:03,15:08:22,10040_10737_83,Direct Care,15:04:14,15:04:24,0:00:10,0:00:10,10,Patient,0,0,ICU,10040_10737_85,10040_10737_84,1,2,10040_10737_84,15:04:17,15:04:24,,,,,,,,,,,,,0:00:07,FALSE,,0,,,,0:00:10,,,TRUE
15-Jul-22,10040,10737,Season 15 Episode 14,Archie Morris ,M,14:16:03,15:08:22,10040_10737_84,Direct Care,15:04:17,15:04:24,0:00:07,0:00:07,7,Doctor(s),Talking,0,ICU,user,10040_10737_83,1,2,10040_10737_83,15:04:17,15:04:24,,,,,,,,,,,,,0:00:07,FALSE,,0,,,,0:00:07,,,TRUE
15-Jul-22,10040,10737,Season 15 Episode 14,Archie Morris ,M,14:16:03,15:08:22,10040_10737_85,Off-Screen,15:04:24,15:05:00,0:00:36,0:00:36,36,0,0,0,Off-Screen,10040_10737_86,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:36,,,TRUE
15-Jul-22,10040,10737,Season 15 Episode 14,Archie Morris ,M,14:16:03,15:08:22,10040_10737_86,Direct Care,15:05:00,15:05:15,0:00:15,0:00:15,15,Doctor(s),Talking,0,ICU,10040_10737_88,10040_10737_87,1,2,10040_10737_87,15:05:03,15:05:14,,,,,,,,,,,,,0:00:11,FALSE,,0,,,,0:00:15,,,TRUE
15-Jul-22,10040,10737,Season 15 Episode 14,Archie Morris ,M,14:16:03,15:08:22,10040_10737_87,Direct Care,15:05:03,15:05:14,0:00:11,0:00:11,11,Patient,0,0,ICU,user,10040_10737_86,1,2,10040_10737_86,15:05:03,15:05:14,,,,,,,,,,,,,0:00:11,FALSE,,0,,,,0:00:11,,,TRUE
15-Jul-22,10040,10737,Season 15 Episode 14,Archie Morris ,M,14:16:03,15:08:22,10040_10737_88,In-transit,15:05:15,15:05:25,0:00:10,0:00:10,10,0,0,0,Hospital,10040_10737_89,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:10,,,TRUE
15-Jul-22,10040,10737,Season 15 Episode 14,Archie Morris ,M,14:16:03,15:08:22,10040_10737_89,Nothing Happening,15:05:25,15:05:38,0:00:13,0:00:13,13,0,0,0,Nothing Happening,10040_10737_90,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:13,,,TRUE
15-Jul-22,10040,10737,Season 15 Episode 14,Archie Morris ,M,14:16:03,15:08:22,10040_10737_90,Direct Care,15:05:38,15:05:42,0:00:04,0:00:04,4,Nurse,Talking,0,Hospital,10040_10737_91,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:04,,,TRUE
15-Jul-22,10040,10737,Season 15 Episode 14,Archie Morris ,M,14:16:03,15:08:22,10040_10737_91,Nothing Happening,15:05:42,15:08:22,0:02:40,0:02:40,160,0,0,0,Nothing Happening,user,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:02:40,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_1,Nothing Happening,18:49:38,18:50:12,0:00:34,0:00:34,34,0,0,0,Nothing Happening,10020_10564_2,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:34,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_2,Off-Screen,18:50:12,18:52:03,0:01:51,0:01:51,111,0,0,0,Off-Screen,10020_10564_3,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:51,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_3,Social,18:52:03,18:52:40,0:00:37,0:00:37,37,Other,Talking,0,Community,10020_10564_4,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:37,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_4,Nothing Happening,18:52:40,18:52:46,0:00:06,0:00:06,6,0,0,0,Community,10020_10564_5,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:06,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_5,Off-Screen,18:52:46,18:52:48,0:00:02,0:00:02,2,0,0,0,Off-Screen,10020_10564_6,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:02,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_6,Nothing Happening,18:52:48,18:52:54,0:00:06,0:00:06,6,0,0,0,Community,10020_10564_7,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:06,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_7,Off-Screen,18:52:54,18:53:00,0:00:06,0:00:06,6,0,0,0,Off-Screen,10020_10564_8,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:06,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_8,Nothing Happening,18:53:00,18:53:02,0:00:02,0:00:02,2,0,0,0,Community,10020_10564_9,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:02,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_9,Off-Screen,18:53:02,18:57:26,0:04:24,0:04:24,264,0,0,0,Off-Screen,10020_10564_10,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:04:24,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_10,Professional Communication,18:57:26,18:59:10,0:01:44,0:01:44,104,Doctor(s),Talking,0,Community,10020_10564_11,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:44,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_11,Nothing Happening,18:59:10,18:59:15,0:00:05,0:00:05,5,0,0,0,Community,10020_10564_12,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_12,Social,18:59:15,18:59:19,0:00:04,0:00:04,4,Other,Mobile,0,Community,10020_10564_13,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:04,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_13,In-transit,18:59:19,18:59:34,0:00:15,0:00:15,15,0,0,0,Hospital,10020_10564_14,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:15,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_14,Nothing Happening,18:59:34,18:59:36,0:00:02,0:00:02,2,0,0,0,Hospital,10020_10564_15,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:02,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_15,In-transit,18:59:36,18:59:43,0:00:07,0:00:07,7,0,0,0,Hospital,10020_10564_16,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:07,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_16,Professional Communication,18:59:43,19:00:07,0:00:24,0:00:24,24,Doctor(s),Talking,0,Hospital,10020_10564_17,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:24,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_17,Off-Screen,19:00:07,19:00:14,0:00:07,0:00:07,7,0,0,0,Off-Screen,10020_10564_18,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:07,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_18,Nothing Happening,19:00:14,19:00:26,0:00:12,0:00:12,12,0,0,0,Hospital,10020_10564_19,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:12,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_19,Off-Screen,19:00:26,19:03:44,0:03:18,0:03:18,198,0,0,0,Off-Screen,10020_10564_20,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:03:18,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_20,Professional Communication,19:03:44,19:04:09,0:00:25,0:00:25,25,Doctor(s),Talking,0,Hospital,10020_10564_21,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:25,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_21,Nothing Happening,19:04:09,19:04:42,0:00:33,0:00:33,33,0,0,0,Hospital,10020_10564_22,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:33,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_22,Professional Communication,19:04:42,19:05:01,0:00:19,0:00:19,19,Other,Talking,0,Hospital,10020_10564_23,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:19,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_23,Nothing Happening,19:05:01,19:05:43,0:00:42,0:00:42,42,0,0,0,Nothing Happening,10020_10564_24,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:42,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_24,Off-Screen,19:05:43,19:07:40,0:01:57,0:01:57,117,0,0,0,Off-Screen,10020_10564_25,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:57,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_25,Professional Communication,19:07:40,19:08:04,0:00:24,0:00:24,24,Doctor(s),Talking,0,Hospital,10020_10564_26,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:24,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_26,Off-Screen,19:08:04,19:08:22,0:00:18,0:00:18,18,0,0,0,Off-Screen,10020_10564_27,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:18,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_27,In-transit,19:08:22,19:08:27,0:00:05,0:00:05,5,0,0,0,Hospital,10020_10564_28,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_28,Professional Communication,19:08:27,19:09:15,0:00:48,0:00:48,48,Doctor(s),Talking,0,Hospital,10020_10564_29,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:48,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_29,Off-Screen,19:09:15,19:12:04,0:02:49,0:02:49,169,0,0,0,Off-Screen,10020_10564_30,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:02:49,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_30,Nothing Happening,19:12:04,19:12:07,0:00:03,0:00:03,3,0,0,0,Hospital,10020_10564_31,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:03,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_31,In-transit,19:12:07,19:12:11,0:00:04,0:00:04,4,0,0,0,Hospital,10020_10564_32,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:04,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_32,Professional Communication,19:12:11,19:12:47,0:00:36,0:00:36,36,Doctor(s),Talking,0,Hospital,10020_10564_33,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:36,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_33,Social,19:12:47,19:12:52,0:00:05,0:00:05,5,Other,Talking,0,Hospital,10020_10564_34,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_34,In-transit,19:12:52,19:12:54,0:00:02,0:00:02,2,0,0,0,Hospital,10020_10564_35,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:02,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_35,Nothing Happening,19:12:54,19:12:58,0:00:04,0:00:04,4,0,0,0,Hospital,10020_10564_36,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:04,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_36,In-transit,19:12:58,19:13:02,0:00:04,0:00:04,4,0,0,0,Hospital,10020_10564_37,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:04,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_37,Professional Communication,19:13:02,19:14:06,0:01:04,0:01:04,64,Doctor(s),Talking,0,Hospital,10020_10564_39,10020_10564_38,1,2,10020_10564_38,19:13:12,19:14:06,,,,,,,,,,,,,0:00:54,FALSE,,0,,,,0:01:04,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_38,Direct Care,19:13:12,19:14:06,0:00:54,0:00:54,54,Patient,Talking,0,Hospital,10020_10564_39,10020_10564_37,1,2,10020_10564_37,19:13:12,19:14:06,,,,,,,,,,,,,0:00:54,FALSE,,0,,,,0:00:54,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_39,Off-Screen,19:14:06,19:14:21,0:00:15,0:00:15,15,0,0,0,Off-Screen,10020_10564_40,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:15,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_40,Professional Communication,19:14:21,19:14:39,0:00:18,0:00:18,18,Doctor(s),Talking,0,Hospital,user,10020_10564_41,1,2,10020_10564_41,19:14:23,19:14:39,,,,,,,,,,,,,0:00:16,FALSE,,0,,,,0:00:18,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_41,Direct Care,19:14:23,19:14:40,0:00:17,0:00:17,17,Patient,0,0,Hospital,10020_10564_42,10020_10564_40,1,2,10020_10564_40,19:14:23,19:14:39,,,,,,,,,,,,,0:00:16,FALSE,,0,,,,0:00:17,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_42,Direct Care,19:14:40,19:14:43,0:00:03,0:00:03,3,Patient,Talking,0,Hospital,10020_10564_43,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:03,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_43,Off-Screen,19:14:43,19:17:28,0:02:45,0:02:45,165,0,0,0,Off-Screen,10020_10564_44,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:02:45,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_44,Professional Communication,19:17:28,19:18:43,0:01:15,0:01:15,75,Other,Talking,0,Hospital,10020_10564_45,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:15,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_45,Social,19:18:43,19:19:22,0:00:39,0:00:39,39,Other,Talking,0,Hospital,10020_10564_46,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:39,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_46,Off-Screen,19:19:22,19:26:59,0:07:37,0:07:37,457,0,0,0,Off-Screen,10020_10564_47,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:07:37,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_47,Social,19:26:59,19:27:57,0:00:58,0:00:58,58,Other,Talking,0,Hospital,10020_10564_48,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:58,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_48,Nothing Happening,19:27:57,19:28:02,0:00:05,0:00:05,5,0,0,0,Hospital,10020_10564_49,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
10-Oct-21,10020,10564,S15E18,Archie Morris ,M,18:49:38,19:33:51,10020_10564_49,Off-Screen,19:28:02,19:33:51,0:05:49,0:05:49,349,0,0,0,Off-Screen,session,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:05:49,,,TRUE
24-Aug-21,10020,10484,S15 E3,Catherine Banfield,F,19:46:08,20:29:54,10020_10484_1,Nothing Happening,19:46:08,19:46:20,0:00:12,0:00:12,12,0,0,0,Nothing Happening,10020_10484_2,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:12,,,TRUE
24-Aug-21,10020,10484,S15 E3,Catherine Banfield,F,19:46:08,20:29:54,10020_10484_2,Off-Screen,19:46:20,19:49:30,0:03:10,0:03:10,190,0,0,0,Off-Screen,10020_10484_3,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:03:10,,,TRUE
24-Aug-21,10020,10484,S15 E3,Catherine Banfield,F,19:46:08,20:29:54,10020_10484_3,Nothing Happening,19:49:30,19:49:57,0:00:27,0:00:27,27,0,0,0,Nothing Happening,10020_10484_4,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:27,,,TRUE
24-Aug-21,10020,10484,S15 E3,Catherine Banfield,F,19:46:08,20:29:54,10020_10484_4,Off-Screen,19:49:57,19:58:02,0:08:05,0:08:05,485,0,0,0,Off-Screen,10020_10484_5,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:08:05,,,TRUE
24-Aug-21,10020,10484,S15 E3,Catherine Banfield,F,19:46:08,20:29:54,10020_10484_5,In-transit,19:58:02,19:58:06,0:00:04,0:00:04,4,0,0,0,Hospital,10020_10484_6,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:04,,,TRUE
24-Aug-21,10020,10484,S15 E3,Catherine Banfield,F,19:46:08,20:29:54,10020_10484_6,Professional Communication,19:58:06,19:59:34,0:01:28,0:01:28,88,Doctor(s),Talking,0,Hospital,10020_10484_8,10020_10484_7,1,2,10020_10484_7,19:58:11,19:59:13,,,,,,,,,,,,,0:01:02,FALSE,,0,,,,0:01:28,,,TRUE
24-Aug-21,10020,10484,S15 E3,Catherine Banfield,F,19:46:08,20:29:54,10020_10484_7,Direct Care,19:58:11,19:59:13,0:01:02,0:01:02,62,0,0,0,Hospital,user,10020_10484_6,1,2,10020_10484_6,19:58:11,19:59:13,,,,,,,,,,,,,0:01:02,FALSE,,0,,,,0:01:02,,,TRUE
24-Aug-21,10020,10484,S15 E3,Catherine Banfield,F,19:46:08,20:29:54,10020_10484_8,Nothing Happening,19:59:34,19:59:52,0:00:18,0:00:18,18,0,0,0,Nothing Happening,10020_10484_9,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:18,,,TRUE
24-Aug-21,10020,10484,S15 E3,Catherine Banfield,F,19:46:08,20:29:54,10020_10484_9,Professional Communication,19:59:52,20:00:26,0:00:34,0:00:34,34,Doctor(s),Talking,0,Hospital,10020_10484_11,10020_10484_10,1,2,10020_10484_10,19:59:56,20:00:26,,,,,,,,,,,,,0:00:30,FALSE,,0,,,,0:00:34,,,TRUE
24-Aug-21,10020,10484,S15 E3,Catherine Banfield,F,19:46:08,20:29:54,10020_10484_10,Direct Care,19:59:56,20:00:26,0:00:30,0:00:30,30,0,0,0,Hospital,10020_10484_11,10020_10484_9,1,2,10020_10484_9,19:59:56,20:00:26,,,,,,,,,,,,,0:00:30,FALSE,,0,,,,0:00:30,,,TRUE
24-Aug-21,10020,10484,S15 E3,Catherine Banfield,F,19:46:08,20:29:54,10020_10484_11,Off-Screen,20:00:26,20:03:51,0:03:25,0:03:25,205,0,0,0,Off-Screen,10020_10484_12,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:03:25,,,TRUE
24-Aug-21,10020,10484,S15 E3,Catherine Banfield,F,19:46:08,20:29:54,10020_10484_12,Professional Communication,20:03:51,20:04:28,0:00:37,0:00:37,37,Doctor(s),Talking,0,Hospital,10020_10484_13,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:37,,,TRUE
24-Aug-21,10020,10484,S15 E3,Catherine Banfield,F,19:46:08,20:29:54,10020_10484_13,Off-Screen,20:04:28,20:10:53,0:06:25,0:06:25,385,0,0,0,Off-Screen,10020_10484_14,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:06:25,,,TRUE
24-Aug-21,10020,10484,S15 E3,Catherine Banfield,F,19:46:08,20:29:54,10020_10484_14,Nothing Happening,20:10:53,20:11:11,0:00:18,0:00:18,18,0,0,0,Nothing Happening,10020_10484_15,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:18,,,TRUE
24-Aug-21,10020,10484,S15 E3,Catherine Banfield,F,19:46:08,20:29:54,10020_10484_15,Professional Communication,20:11:11,20:11:16,0:00:05,0:00:05,5,0,Landline,0,Hospital,10020_10484_16,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
24-Aug-21,10020,10484,S15 E3,Catherine Banfield,F,19:46:08,20:29:54,10020_10484_16,Professional Communication,20:11:16,20:12:34,0:01:18,0:01:18,78,Doctor(s),Talking,0,Hospital,10020_10484_18,10020_10484_17,1,2,10020_10484_17,20:11:19,20:12:34,,,,,,,,,,,,,0:01:15,FALSE,,0,,,,0:01:18,,,TRUE
24-Aug-21,10020,10484,S15 E3,Catherine Banfield,F,19:46:08,20:29:54,10020_10484_17,Direct Care,20:11:19,20:12:34,0:01:15,0:01:15,75,0,0,0,Hospital,10020_10484_18,10020_10484_16,1,2,10020_10484_16,20:11:19,20:12:34,,,,,,,,,,,,,0:01:15,FALSE,,0,,,,0:01:15,,,TRUE
24-Aug-21,10020,10484,S15 E3,Catherine Banfield,F,19:46:08,20:29:54,10020_10484_18,Professional Communication,20:12:34,20:14:17,0:01:43,0:01:43,103,Doctor(s),Talking,0,Hospital,10020_10484_21,"10020_10484_19,10020_10484_20",2,2,10020_10484_19,20:13:32,20:14:09,3,"10020_10484_19,10020_10484_20",20:14:09,20:14:17,,,,,,,,,0:00:45,FALSE,,0,,,,0:01:43,,,TRUE
24-Aug-21,10020,10484,S15 E3,Catherine Banfield,F,19:46:08,20:29:54,10020_10484_19,Direct Care,20:13:32,20:14:17,0:00:45,0:00:45,45,0,0,0,Hospital,10020_10484_21,"10020_10484_18,10020_10484_20",2,2,10020_10484_18,20:13:32,20:14:09,3,"10020_10484_18,10020_10484_20",20:14:09,20:14:17,,,,,,,,,0:00:45,FALSE,,0,,,,0:00:45,,,TRUE
24-Aug-21,10020,10484,S15 E3,Catherine Banfield,F,19:46:08,20:29:54,10020_10484_20,In-transit,20:14:09,20:14:17,0:00:08,0:00:08,8,0,0,0,Hospital,10020_10484_21,"10020_10484_19,10020_10484_18",1,3,"10020_10484_19,10020_10484_18",20:14:09,20:14:17,,,,,,,,,,,,,0:00:08,FALSE,,0,,,,0:00:08,,,TRUE
24-Aug-21,10020,10484,S15 E3,Catherine Banfield,F,19:46:08,20:29:54,10020_10484_21,Off-Screen,20:14:17,20:17:54,0:03:37,0:03:37,217,0,0,0,Off-Screen,10020_10484_22,,0,,,,,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:03:37,,,TRUE
